,AU811,AU808,AU802,AU807,AU804,AU809,AU810,AU806,AU803,AU819,AU814,AU816,AU813,AU818,AU815,AU812,AU817,AU820
151.944,506.43589743589644,482.07692307692275,486.0,505.0,509.76923076923106,493.8750000000008,499.0,518.3333333333328,493.0,476.0,542.0769230769198,495.0,502.51282051282095,513.2051282051291,500.0,513.0512820512809,504.28205128205104,504.5384615384595
151.984,509.1750000000002,484.1282051282057,486.4871794871798,505.20000000000084,508.7435897435893,490.8461538461532,499.0,520.3846153846156,493.0,475.07692307692275,548.0256410256426,495.0,502.0,511.1999999999996,500.0,517.6923076923085,505.30769230769243,511.64102564102893
152.024,511.4871794871798,485.5897435897437,487.0,507.1025641025639,507.71794871794873,487.76923076923106,499.0,521.6999999999999,493.0,474.0,553.1538461538476,494.69230769230757,502.0,510.07692307692275,500.07692307692344,522.8205128205126,506.6666666666667,521.7435897435886
152.064,514.3076923076915,487.1999999999994,487.5384615384614,508.12820512820497,506.6923076923078,484.69230769230853,499.7692307692305,523.4358974358975,492.28205128205127,473.4871794871798,558.5384615384606,494.0,502.0,508.10256410256454,501.0,527.358974358973,508.358974358974,532.0
152.104,517.3846153846166,489.8461538461545,488.0,509.0,505.3499999999996,482.07692307692275,500.0,524.7435897435901,492.0,473.0,564.9743589743625,494.0,502.0,507.0256410256404,501.1282051282057,531.4615384615394,509.7500000000009,543.3333333333351
152.144,519.6410256410255,492.282051282052,488.5897435897437,509.17948717948735,504.0,480.0256410256404,500.0,526.5384615384621,491.23076923076894,472.43589743589746,572.4615384615394,494.0,502.0,506.0,502.0,535.500000000001,511.7692307692312,556.7692307692341
152.184,522.5384615384613,495.0,489.0,510.0,503.6410256410255,477.97435897435884,500.0,528.5897435897433,491.0,472.0,580.3333333333334,494.0,502.0,504.97435897435884,502.17948717948724,538.282051282051,513.4102564102564,572.1538461538411
152.224,525.6153846153829,497.3846153846152,489.6410256410253,510.0,502.6153846153848,476.4615384615386,500.0,530.6410256410253,491.0,472.0,587.153846153844,494.0,502.6666666666664,503.9487179487184,503.0,541.6666666666657,514.4358974358971,587.7435897435862
152.264,527.7948717948722,500.87179487179577,490.0,510.0,501.58974358974325,475.4358974358972,500.0,531.8461538461539,491.0,472.0,592.923076923078,494.0,503.0,502.92307692307656,503.0,544.3846153846156,515.9230769230772,605.051282051291
152.304,530.7692307692317,504.2307692307697,490.6923076923078,509.43589743589746,501.0,473.82051282051265,500.0,532.8717948717949,491.0,471.3333333333333,597.2307692307689,494.0,503.0,502.0,503.2564102564101,546.4358974358975,517.9743589743589,621.6153846153856
152.344,532.8974358974355,507.30769230769147,491.0,508.0,501.0,473.0,500.94871794871773,533.0,491.89743589743546,471.69230769230757,599.4358974358971,494.0,503.0,501.8717948717949,504.0,549.230769230768,519.5128205128202,638.8717948717957
152.384,533.9743589743589,510.38461538461445,491.7435897435893,507.66666666666714,501.0,472.3589743589747,500.05000000000024,533.0,491.0769230769235,472.0,599.5384615384621,493.4871794871798,503.7692307692303,501.0,504.3076923076917,551.5384615384606,520.5384615384613,655.4871794871725
152.424,534.0,514.282051282051,492.0,506.6410256410255,500.48717948717945,471.3333333333333,500.97435897435884,531.1025641025632,491.0,472.0,598.0499999999995,493.5384615384617,504.0,501.0,505.3250000000002,553.5897435897444,521.0,672.6923076923122
152.464,532.9743589743589,518.3846153846151,492.77499999999975,505.6153846153848,499.4615384615386,471.0,501.0,529.0512820512823,491.0,472.0,595.0512820512823,494.0,503.17948717948724,500.79487179487165,506.3333333333333,554.8205128205128,520.4102564102564,688.7499999999974
152.504,531.8461538461553,523.3589743589747,493.7948717948715,505.0,497.8717948717949,471.0,501.0,528.0,491.97435897435884,472.7749999999996,590.4358974358989,494.0,503.8461538461538,500.0,507.358974358974,555.0,519.3846153846156,703.3333333333314
152.544,528.8461538461531,528.4871794871809,495.6410256410267,504.56410256410214,496.410256410256,471.0,501.0512820512823,524.9230769230766,491.0,473.7948717948722,584.230769230768,494.0,504.0,500.0,508.7692307692312,553.2564102564099,518.358974358974,716.3846153846214
152.584,526.7000000000006,533.6153846153863,496.8461538461539,504.0,494.7692307692303,471.0,502.0,521.8461538461531,491.02564102564116,474.82051282051276,576.050000000001,494.6410256410255,503.1282051282051,500.2749999999999,510.82051282051265,550.3076923076917,517.3333333333334,728.692307692309
152.624,523.6923076923083,538.7435897435886,497.8717948717949,504.0,493.3589743589745,471.0,502.0,518.775000000001,492.0,475.0,566.3589743589747,495.6666666666664,503.0,501.0,512.8717948717949,546.3076923076936,515.6153846153849,740.3333333333334
152.664,520.6153846153851,542.8974358974353,499.7948717948709,504.0,492.3333333333336,471.7948717948715,502.0,515.8461538461545,492.0,475.0,556.1025641025675,496.0,503.0,501.0,514.0,542.2051282051292,514.2820512820518,750.948717948714
152.704,517.5384615384613,545.9249999999997,500.92307692307725,504.0,491.3076923076922,472.0,502.1538461538462,513.7948717948709,492.0,475.8974358974361,545.2307692307668,496.71794871794896,503.0,501.0,514.9743589743596,538.1025641025645,512.5128205128202,761.8461538461561
152.744,514.4615384615383,549.0,503.8461538461532,504.5384615384614,489.60000000000014,472.0,503.17948717948724,511.7435897435899,492.1282051282051,476.92307692307656,533.9487179487191,497.0,503.0,501.0,517.0256410256411,533.0,511.24999999999983,772.1025641025632
152.784,511.7948717948722,551.0,506.9230769230765,505.0,489.0,472.0,504.0,509.6923076923078,493.0,477.0,524.0000000000022,497.7692307692305,503.0,501.0,519.0769230769228,528.0,509.461538461539,782.7948717948688
152.824,510.538461538461,550.9487179487177,510.0,505.589743589744,488.25641025640994,472.0,504.0,507.82051282051265,493.0,477.0,515.4615384615375,498.0,503.0,500.58974358974325,520.5641025641029,522.8717948717942,509.0,795.0000000000022
152.864,508.4871794871798,549.9230769230766,513.0769230769234,507.2307692307697,488.0,472.0,504.5128205128202,506.79487179487165,493.20512820512835,478.0,507.84210526315707,498.82051282051276,503.0,500.43589743589746,522.1794871794874,517.7435897435886,508.17948717948724,808.3333333333372
152.904,506.71794871794873,548.6923076923083,516.1538461538469,508.6410256410255,487.20512820512835,472.0,506.0,505.76923076923106,493.76923076923106,479.02564102564116,502.2499999999991,499.0,503.0,500.5384615384617,523.6153846153844,512.692307692309,507.1538461538462,822.179487179488
152.944,505.3846153846156,545.4871794871801,519.307692307691,510.33333333333286,487.82051282051265,472.0,506.6153846153844,504.74358974359006,493.0,480.0512820512816,497.84210526315866,499.0,503.0,500.0,524.0,508.48717948718087,506.1282051282057,835.9999999999978
152.984,504.0,541.2307692307689,523.3076923076936,512.3846153846156,488.8461538461539,473.0,508.6500000000004,504.0,493.28205128205127,481.0,493.7999999999983,499.0,503.0,500.51282051282095,524.0,503.4871794871798,505.1025641025639,848.7692307692341
153.024,503.6410256410255,536.282051282051,526.5128205128202,513.7179487179487,489.0,473.0,510.6666666666667,503.69230769230757,494.0,481.2051282051278,490.5384615384617,499.8974358974361,503.0,500.4615384615383,523.3076923076924,499.3846153846152,505.0,859.3076923076932
153.064,502.6153846153848,531.974358974361,530.4499999999998,515.4871794871787,489.0,473.0,512.358974358974,502.6666666666667,494.325,483.12820512820497,488.3500000000003,500.0,503.0,500.0,520.9000000000002,495.4615384615383,504.05128205128227,867.3076923076908
153.104,502.0,527.0769230769213,533.6153846153849,516.0,489.92307692307725,473.0769230769235,514.1538461538477,502.0,495.0,484.30000000000007,486.3076923076922,499.0512820512816,503.2051282051285,500.0,518.5641025641021,492.38461538461445,504.0,871.8750000000008
153.144,501.56410256410254,522.9743589743574,537.7179487179494,516.7948717948722,490.0,474.10256410256454,516.8205128205135,501.6153846153844,495.3589743589745,486.30769230769243,486.0,499.0,504.0,500.0,516.5128205128202,489.538461538461,504.0,870.435897435896
153.184,500.5384615384617,518.8717948717949,541.8205128205135,517.0,490.0,475.0,519.3076923076924,501.0,496.0,488.3589743589745,486.9000000000002,499.0,504.0,500.0,513.6923076923085,487.4871794871798,503.97435897435884,863.6666666666666
153.224,500.0,514.461538461539,545.6923076923068,517.0,491.0,475.12820512820497,522.3846153846149,500.5641025641028,496.410256410256,490.82051282051117,487.0,499.0,504.0,500.0,511.41025641025703,485.71794871794896,503.0,852.0000000000015
153.264,499.5128205128202,509.99999999999926,548.5128205128213,516.15,491.0,476.0,525.4615384615394,500.0,497.43589743589746,494.69230769230853,487.0,499.0,503.7179487179482,500.66666666666714,509.3589743589733,484.3846153846152,503.0,837.2307692307659
153.304,499.0,506.94999999999976,550.0,516.0,491.0,476.17948717948724,528.5384615384617,500.0,498.4615384615386,498.28205128205053,487.0,498.92307692307656,503.30769230769243,501.0,507.3076923076922,483.0,503.1025641025639,820.3589743589719
153.344,499.0,503.923076923078,550.0,516.0,491.07499999999965,477.0,531.6153846153841,499.51282051282055,499.97435897435884,503.12820512820423,484.0,498.1025641025639,503.6666666666667,501.0,506.1282051282051,482.641025641026,504.0,802.1538461538512
153.384,498.43589743589786,500.8461538461545,549.3333333333343,515.0769230769234,492.0,477.23076923076894,534.6923076923064,499.0,502.0256410256404,507.5384615384585,480.8974358974383,499.0,503.358974358974,501.0,505.10256410256454,481.6250000000003,504.0,784.4871794871849
153.424,498.0,497.76923076922975,546.9230769230766,514.0512820512815,492.10256410256454,478.2564102564107,537.1794871794874,499.0,504.07692307692344,513.0000000000015,476.74358974358864,499.0,504.0,501.0,503.1538461538455,480.6153846153844,504.1538461538462,766.2307692307702
153.464,498.0,494.69230769230757,543.4615384615394,514.0,493.1282051282051,479.28205128205127,538.6153846153844,499.0,506.1282051282051,519.1538461538469,471.69230769230904,499.0,504.0,501.79487179487165,502.05128205128227,480.0,505.17948717948724,748.6153846153856
153.504,498.6410256410253,492.07692307692344,538.9487179487185,514.0,494.1538461538461,480.3076923076922,539.0,498.41025641025675,508.1794871794865,525.307692307691,467.4736842105277,499.0,504.0,501.17948717948735,502.0,480.0,506.0,732.9230769230758
153.544,499.66666666666714,490.0256410256404,534.2564102564085,513.0,495.0,481.3333333333336,539.6666666666672,498.0,510.8461538461545,531.0512820512837,462.69999999999993,498.7692307692305,504.0,501.8461538461539,501.0249999999994,480.0,506.0,717.5384615384573
153.584,500.0,487.97435897435884,529.6923076923068,512.9487179487177,495.20512820512835,482.3589743589745,538.6153846153844,498.6410256410255,513.9230769230766,536.1794871794874,460.5384615384614,498.0,504.0,502.0,500.0,480.0,506.0,703.9999999999957
153.624,500.0,486.4615384615386,525.0512820512823,511.92307692307725,496.23076923076894,483.3846153846152,537.3000000000001,498.3333333333336,517.6666666666657,541.7692307692298,457.6410256410255,497.7435897435899,504.0,502.8974358974361,500.0,480.0,506.28205128205127,690.6666666666696
153.664,500.0,484.87179487179577,520.4358974358989,511.0,497.0,485.23076923076803,534.8461538461554,498.69230769230757,521.0769230769228,547.4358974358953,455.6000000000009,497.0,504.0,503.0,500.0,480.0,506.6923076923078,680.2564102564115
153.704,500.0,484.0,515.3749999999994,510.8717948717949,497.0,488.30769230769243,531.7692307692304,499.0,524.8000000000005,552.0512820512823,454.0,496.69230769230757,504.0,503.9487179487184,500.0,480.0,506.3333333333336,669.0
153.744,500.0,483.3846153846152,510.8461538461545,510.0,497.0,491.38461538461587,528.6923076923068,499.7435897435899,528.1538461538462,556.6249999999989,454.0,496.0,504.0,504.0,500.0,480.5897435897437,506.6410256410255,659.0
153.784,500.0,482.3589743589745,506.7435897435899,509.82051282051276,497.3333333333333,495.4358974358972,525.6153846153851,500.0,531.230769230768,560.6153846153841,454.26315789473654,496.0,504.0,503.0,499.8750000000001,481.0,506.0,649.7435897435886
153.824,500.0,481.33333333333286,502.64102564102404,509.0,498.0,501.00000000000216,523.3589743589732,500.7948717948722,534.3076923076932,563.6923076923085,455.30000000000007,496.0,504.6153846153848,504.0,499.1282051282057,481.0,506.0,639.4871794871768
153.864,500.0,480.3076923076922,499.7692307692303,509.0,497.6153846153844,507.589743589744,520.4615384615383,501.0,535.7948717948716,565.5897435897436,456.30769230769243,495.5897435897437,504.358974358974,504.0,500.0,481.6666666666667,506.0,629.1538461538424
153.904,499.1282051282051,480.0,497.07692307692344,508.76923076923106,497.4102564102563,515.307692307691,518.2564102564102,501.0,536.8205128205126,565.3846153846156,457.3333333333333,495.0,504.6666666666667,504.0,500.0,482.0,505.5384615384617,617.8717948717971
153.944,499.0,479.2750000000005,494.66666666666714,508.25641025640994,498.0,523.5128205128169,515.3076923076936,501.0,537.0,563.7179487179494,458.717948717948,495.0,505.0,504.0,500.0,482.7179487179482,505.0,606.5897435897455
153.984,499.0,479.0,493.3076923076922,509.0,498.4500000000001,532.3076923076932,513.1538461538455,501.0,536.128205128205,560.3333333333334,459.6153846153844,495.0,505.0,504.0,500.2307692307695,483.0,504.49999999999966,595.3076923076917
154.024,499.0,478.23076923076894,491.56410256410254,509.0,499.4615384615386,541.5384615384636,511.10256410256454,501.0,534.2051282051278,554.9500000000012,459.0,495.0,505.0,504.0,501.0,483.75000000000017,504.0,584.0256410256404
154.064,499.0,478.0,490.2564102564107,509.3333333333333,500.97435897435884,551.4102564102553,509.0512820512823,501.0,533.0769230769234,548.8461538461545,458.1282051282057,495.0,505.0,504.1538461538461,501.0,484.7692307692305,503.4615384615386,572.5384615384664
154.104,498.0,478.0,489.23076923076894,510.0,503.0256410256419,561.0000000000043,508.0,501.0,530.1538461538447,541.9743589743574,456.5384615384614,495.0,505.7948717948722,505.0,501.0,486.5897435897444,503.0,560.4615384615336
154.144,498.97435897435884,477.1538461538461,489.0,509.2307692307688,505.07692307692344,571.6153846153859,505.97435897435884,501.0,527.0769230769234,534.7948717948708,455.0256410256404,494.4102564102563,505.17948717948724,505.20512820512835,501.0,488.6410256410255,502.4102564102563,548.6666666666615
154.184,498.05128205128227,477.8717948717949,488.17948717948724,507.5897435897437,507.1282051282051,582.8974358974361,504.94871794871773,501.0,525.0,528.263157894738,453.48717948717945,494.0,505.0,506.23076923076894,501.0,491.5384615384614,502.0,535.8974358974361
154.224,499.0,478.0,488.0,507.0,509.76923076922975,594.9230769230722,503.92500000000035,500.0,521.9230769230787,522.0769230769242,452.4615384615386,493.37500000000045,505.8717948717943,507.5128205128202,501.3846153846152,494.61538461538294,502.0,524.6153846153859
154.264,499.0,478.0,487.12820512820497,506.07692307692275,513.4615384615394,607.2307692307726,502.92307692307656,500.0,518.8974358974353,516.0499999999967,451.4358974358972,493.0,506.0,509.84615384615535,502.0,498.5897435897444,501.33333333333286,513.3333333333306
154.304,499.0,478.0,487.0,504.51282051282055,518.2051282051276,620.3333333333311,501.7948717948722,500.0,516.7749999999991,510.7692307692305,451.0,493.6666666666667,506.0,512.9230769230772,502.0,502.69230769230904,501.0,502.0512820512808
154.344,499.0,478.97435897435884,487.0,503.4871794871798,523.3333333333321,634.4871794871768,499.8717948717949,500.1025641025639,513.8461538461545,505.6410256410253,452.1794871794865,494.0,506.0,516.3333333333334,502.0,506.7948717948709,501.0,491.6250000000024
